command_forward,R_tau_ff_4,R_tau_ff_5,,L_tau_ff_4,L_tau_ff_5,,L_tau_actual_0,L_tau_actual_1,L_tau_actual_2,L_tau_actual_3,L_tau_actual_4,L_tau_actual_5,,R_tau_actual_0,R_tau_actual_1,R_tau_actual_2,R_tau_actual_3,R_tau_actual_4,R_tau_actual_5,,L_q_des_0,L_q_des_1,L_q_des_2,L_q_des_3,L_q_des_4,L_q_des_5,,R_q_des_0,R_q_des_1,R_q_des_2,R_q_des_3,R_q_des_4,R_q_des_5,,L_q_0,L_q_1,L_q_2,L_q_3,L_q_4,L_q_5,,R_q_0,R_q_1,R_q_2,R_q_3,R_q_4,R_q_5,,L_qd_des_0,L_qd_des_1,L_qd_des_2,L_qd_des_3,L_qd_des_4,L_qd_des_5,,R_qd_des_0,R_qd_des_1,R_qd_des_2,R_qd_des_3,R_qd_des_4,R_qd_des_5,,L_qd_0,L_qd_1,L_qd_2,L_qd_3,L_qd_4,L_qd_5,,R_qd_0,R_qd_1,R_qd_2,R_qd_3,R_qd_4,R_qd_5
0,0,0,,0,0,,0.468722,1.12116,0.10446,-0.0764817,0,0,,0.121205,-0.235969,-0.0352813,-0.0954328,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.251524,0.284633,-0.051474,1.09655,0,0,,0.082896,-0.281489,0.173024,1.17922,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0410288,0.0334274,-0.0791744,0.0962397,0,0,,0.11964,-0.107719,-0.0101733,0.0887061,0,0,
0,0,0,,0,0,,0.470597,1.12077,0.104957,-0.0787512,0,0,,0.116505,-0.232635,-0.0336856,-0.0988095,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.251441,0.284696,-0.051621,1.09673,0,0,,0.0831343,-0.2817,0.172999,1.1794,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0413417,0.0316382,-0.0735209,0.0922807,0,0,,0.119167,-0.1056,-0.0122752,0.0878935,0,0,
0,0,0,,0,0,,0.472407,1.1204,0.105071,-0.080463,0,0,,0.111975,-0.229471,-0.0321436,-0.101919,0,0,,0.274028,0.341507,-0.0482055,1.09501,0,0,,0.0917122,-0.295814,0.171085,1.1765,0,0,,0.251358,0.284756,-0.0517562,1.09691,0,0,,0.0833712,-0.281907,0.172971,1.17957,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0414923,0.0299472,-0.0676145,0.0876648,0,0,,0.118439,-0.103318,-0.0141097,0.086665,0,0,
0,0,0,,0,0,,0.474142,1.12004,0.104822,-0.0816616,0,0,,0.107602,-0.226479,-0.030662,-0.104771,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.251275,0.284813,-0.0518793,1.09707,0,0,,0.0836062,-0.282109,0.17294,1.17974,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.041481,0.0283531,-0.0615117,0.0825219,0,0,,0.117491,-0.100879,-0.0156864,0.0850703,0,0,
0,0,0,,0,0,,0.408915,1.11034,0.076265,-0.0668176,0,0,,0.170995,-0.296509,-0.0211435,-0.062392,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.25119,0.284865,-0.0519995,1.09724,0,0,,0.0838451,-0.282309,0.172906,1.17992,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0426115,0.0259571,-0.060107,0.0849279,0,0,,0.119454,-0.100213,-0.0167315,0.0894666,0,0,
0,0,0,,0,0,,0.411185,1.1105,0.077967,-0.0714176,0,0,,0.165235,-0.292833,-0.0199517,-0.0681688,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.251102,0.284912,-0.0521158,1.09741,0,0,,0.0840863,-0.282508,0.172871,1.1801,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0439429,0.0238163,-0.0581366,0.0857988,0,0,,0.120618,-0.099273,-0.017564,0.0928336,0,0,
0,0,0,,0,0,,0.413609,1.11062,0.0793072,-0.0752851,0,0,,0.159829,-0.289332,-0.018833,-0.0735656,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.251012,0.284956,-0.0522271,1.09758,0,0,,0.0843286,-0.282704,0.172835,1.1803,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0453604,0.0219006,-0.0556735,0.0853456,0,0,,0.121147,-0.0980842,-0.0181871,0.0952648,0,0,
0,0,0,,0,0,,0.416132,1.1107,0.0803026,-0.0784723,0,0,,0.154718,-0.286003,-0.0177939,-0.0785918,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.250918,0.284997,-0.0523327,1.09775,0,0,,0.0845709,-0.282897,0.172797,1.18049,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.046783,0.0201865,-0.0527877,0.0837599,0,0,,0.121173,-0.0966669,-0.0186094,0.0968459,0,0,
0,0,0,,0,0,,0.418714,1.11075,0.0809712,-0.0810298,0,0,,0.149858,-0.282845,-0.0168384,-0.0832562,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.250822,0.285034,-0.0524318,1.09791,0,0,,0.0848125,-0.283087,0.17276,1.18068,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0481561,0.0186552,-0.0495453,0.0812158,0,0,,0.120799,-0.0950383,-0.0188429,0.0976563,0,0,
0,0,0,,0,0,,0.421327,1.11077,0.0813318,-0.0830064,0,0,,0.145213,-0.279858,-0.0159679,-0.0875677,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.250723,0.285068,-0.0525238,1.09807,0,0,,0.0850528,-0.283274,0.172722,1.18088,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0494436,0.0172925,-0.0460085,0.0778716,0,0,,0.120107,-0.093213,-0.0189016,0.0977705,0,0,
0,0,0,,0,0,,0.423949,1.11076,0.0814037,-0.0844491,0,0,,0.140755,-0.277042,-0.0151825,-0.0915356,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.250622,0.285101,-0.0526083,1.09822,0,0,,0.0852911,-0.283456,0.172684,1.18107,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0506236,0.016087,-0.0422351,0.0738708,0,0,,0.119163,-0.091203,-0.0188004,0.0972589,0,0,
0,0,0,,0,0,,0.426564,1.11072,0.0812064,-0.0854036,0,0,,0.13646,-0.274399,-0.014481,-0.0951701,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.250518,0.285131,-0.0526848,1.09836,0,0,,0.0855271,-0.283634,0.172647,1.18127,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0516844,0.0150301,-0.0382785,0.0693434,0,0,,0.118019,-0.0890184,-0.0185547,0.0961883,0,0,
0,0,0,,0,0,,0.429161,1.11065,0.0807593,-0.0859136,0,0,,0.132312,-0.27193,-0.0138617,-0.0984824,0,0,,0.270684,0.341039,-0.0496038,1.09579,0,0,,0.0950932,-0.299456,0.17149,1.17875,0,0,,0.250413,0.285159,-0.0527532,1.09848,0,0,,0.0857605,-0.283807,0.172611,1.18146,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0526211,0.0141152,-0.0341878,0.0644064,0,0,,0.116715,-0.0866679,-0.0181793,0.0946222,0,0,
0,0,0,,0,0,,0.431735,1.11054,0.0800815,-0.0860214,0,0,,0.128295,-0.269639,-0.0133223,-0.101484,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.250306,0.285186,-0.0528132,1.0986,0,0,,0.0859911,-0.283976,0.172575,1.18164,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0534338,0.0133371,-0.0300078,0.0591653,0,0,,0.115285,-0.0841587,-0.0176885,0.0926211,0,0,
0,0,0,,0,0,,0.388843,1.08337,0.0424753,-0.0632512,0,0,,0.147248,-0.325055,-0.00759943,-0.0686331,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.250197,0.285209,-0.0528745,1.09873,0,0,,0.0862225,-0.284142,0.172543,1.18183,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0545471,0.0117777,-0.0306254,0.061746,0,0,,0.115678,-0.0828989,-0.0163318,0.0967032,0,0,
0,0,0,,0,0,,0.391581,1.08368,0.0440091,-0.0670114,0,0,,0.142424,-0.322369,-0.00762449,-0.0745423,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.250085,0.28523,-0.0529358,1.09885,0,0,,0.086453,-0.284304,0.172513,1.18203,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0559521,0.0106039,-0.0306967,0.0629024,0,0,,0.115243,-0.0812771,-0.0149028,0.099681,0,0,
0,0,0,,0,0,,0.394522,1.08384,0.0452726,-0.0701057,0,0,,0.138032,-0.319928,-0.00774287,-0.0800184,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.24997,0.28525,-0.0529965,1.09898,0,0,,0.0866814,-0.284463,0.172486,1.18224,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0574973,0.00975592,-0.0303057,0.0628572,0,0,,0.114204,-0.0793447,-0.0134162,0.101654,0,0,
0,0,0,,0,0,,0.397594,1.08387,0.0462894,-0.0725974,0,0,,0.133983,-0.317721,-0.00794952,-0.0850713,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.249852,0.285268,-0.0530555,1.0991,0,0,,0.0869068,-0.284617,0.172462,1.18244,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0590748,0.00918566,-0.0295251,0.061804,0,0,,0.112731,-0.0771436,-0.0118864,0.102717,0,0,
0,0,0,,0,0,,0.400746,1.08379,0.0470801,-0.0745429,0,0,,0.130211,-0.315736,-0.00823896,-0.0897113,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.249731,0.285286,-0.0531124,1.09922,0,0,,0.0871287,-0.284766,0.172442,1.18265,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0606095,0.00885478,-0.0284183,0.0599122,0,0,,0.110953,-0.0747079,-0.0103276,0.102957,0,0,
0,0,0,,0,0,,0.403938,1.0836,0.0476634,-0.0759935,0,0,,0.126662,-0.313965,-0.00860526,-0.0939496,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.249607,0.285303,-0.0531664,1.09934,0,0,,0.0873467,-0.284911,0.172424,1.18285,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0620504,0.00873252,-0.0270415,0.0573309,0,0,,0.108968,-0.0720652,-0.00875359,0.102458,0,0,
0,0,0,,0,0,,0.40714,1.08331,0.0480567,-0.0769961,0,0,,0.123295,-0.312404,-0.00904213,-0.0977985,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.24948,0.285321,-0.0532173,1.09944,0,0,,0.0875604,-0.285049,0.17241,1.18306,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.063365,0.00879425,-0.0254444,0.0541918,0,0,,0.10685,-0.0692385,-0.00717747,0.1013,0,0,
0,0,0,,0,0,,0.410332,1.08293,0.0482759,-0.0775942,0,0,,0.120081,-0.311048,-0.00954309,-0.101271,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.249351,0.285339,-0.0532647,1.09955,0,0,,0.0877697,-0.285182,0.172399,1.18326,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0645335,0.00902013,-0.0236713,0.050611,0,0,,0.104653,-0.0662467,-0.00561142,0.0995573,0,0,
0,0,0,,0,0,,0.413498,1.08246,0.0483362,-0.0778283,0,0,,0.116993,-0.309894,-0.0101017,-0.104382,0,0,,0.268412,0.339687,-0.0514396,1.09692,0,0,,0.0962356,-0.302332,0.171753,1.18053,0,0,,0.24922,0.285358,-0.0533082,1.09964,0,0,,0.0879745,-0.285308,0.17239,1.18345,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.065546,0.00939414,-0.0217611,0.0466915,0,0,,0.102418,-0.0631053,-0.00406641,0.0973025,0,0,
0,0,0,,0,0,,0.416626,1.08189,0.0482515,-0.0777362,0,0,,0.114013,-0.30894,-0.0107115,-0.107147,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.249087,0.285378,-0.0533477,1.09972,0,0,,0.0881749,-0.285427,0.172385,1.18364,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0663987,0.00990324,-0.0197485,0.0425242,0,0,,0.100175,-0.0598274,-0.00255209,0.0946037,0,0,
0,0,0,,0,0,,0.419708,1.08124,0.0480352,-0.0773535,0,0,,0.111128,-0.308186,-0.0113666,-0.109582,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.248953,0.285399,-0.053383,1.0998,0,0,,0.0883707,-0.28554,0.172383,1.18382,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.067096,0.010538,-0.0176632,0.0381867,0,0,,0.0979416,-0.0564243,-0.00107676,0.0915248,0,0,
0,0,0,,0,0,,0.399327,1.06784,0.00727014,-0.0510393,0,0,,0.116361,-0.343622,-0.00296492,-0.0829048,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.248819,0.285419,-0.0534246,1.09988,0,0,,0.0885669,-0.28565,0.172386,1.18401,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0671521,0.00991404,-0.020785,0.0419618,0,0,,0.0980627,-0.0545963,0.00154454,0.0939,0,0,
0,0,0,,0,0,,0.402041,1.06776,0.00966241,-0.0546053,0,0,,0.112378,-0.342352,-0.00433735,-0.0878484,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.248683,0.285438,-0.053471,1.09997,0,0,,0.0887612,-0.285754,0.172395,1.1842,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0676163,0.00973999,-0.023229,0.0442925,0,0,,0.0971732,-0.0523465,0.00413543,0.0953329,0,0,
0,0,0,,0,0,,0.404978,1.06746,0.0118136,-0.0575424,0,0,,0.108936,-0.341383,-0.00579821,-0.0923781,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.248547,0.285458,-0.0535213,1.10006,0,0,,0.0889523,-0.285854,0.172408,1.18439,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0683467,0.00995068,-0.025117,0.0454132,0,0,,0.0955534,-0.0497405,0.00664466,0.0959015,0,0,
0,0,0,,0,0,,0.408077,1.06695,0.0137623,-0.0599192,0,0,,0.105923,-0.340696,-0.00731861,-0.0964985,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.248408,0.285479,-0.0535744,1.10015,0,0,,0.0891392,-0.285947,0.172426,1.18458,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0692089,0.010476,-0.0265538,0.0455393,0,0,,0.0934537,-0.0468455,0.00903401,0.0956847,0,0,
0,0,0,,0,0,,0.411276,1.06627,0.0155428,-0.0618039,0,0,,0.103235,-0.34027,-0.00887465,-0.100217,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.248268,0.285501,-0.0536296,1.10024,0,0,,0.0893214,-0.286035,0.172448,1.18477,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0701004,0.0112581,-0.0276184,0.044851,0,0,,0.0910601,-0.0437155,0.0112799,0.0947626,0,0,
0,0,0,,0,0,,0.414526,1.06543,0.0171798,-0.0632537,0,0,,0.10079,-0.340086,-0.0104488,-0.103547,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.248126,0.285526,-0.0536864,1.10033,0,0,,0.0894984,-0.286116,0.172475,1.18496,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0709483,0.012252,-0.0283706,0.0434975,0,0,,0.0885045,-0.0403923,0.0133688,0.0932141,0,0,
0,0,0,,0,0,,0.421033,1.06332,0.0200882,-0.0650346,0,0,,0.0964048,-0.340398,-0.0136021,-0.109097,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.247838,0.285582,-0.0538023,1.10049,0,0,,0.0898366,-0.286256,0.17254,1.18532,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0723327,0.0147417,-0.0291145,0.0392791,0,0,,0.0832471,-0.0332889,0.0170509,0.0885415,0,0,
0,0,0,,0,0,,0.424241,1.06207,0.0213816,-0.0654431,0,0,,0.0943908,-0.340876,-0.0151628,-0.111351,0,0,,0.267242,0.339054,-0.0534611,1.0982,0,0,,0.0966373,-0.304132,0.172208,1.18196,0,0,,0.247692,0.285615,-0.0538606,1.10057,0,0,,0.0899979,-0.286315,0.172577,1.18549,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0728128,0.0161911,-0.0291731,0.0366144,0,0,,0.0806563,-0.0295504,0.0186407,0.0855621,0,0,
0,0,0,,0,0,,0.427394,1.0607,0.0225778,-0.0655753,0,0,,0.09246,-0.341563,-0.0167034,-0.113284,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.247546,0.28565,-0.0539188,1.10063,0,0,,0.0901542,-0.286367,0.172617,1.18565,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0731426,0.0177507,-0.0290583,0.0336885,0,0,,0.0781255,-0.025713,0.0200639,0.0822407,0,0,
0,0,0,,0,0,,0.420026,1.04867,-0.0156873,-0.0364467,0,0,,0.0836911,-0.377134,-0.00651472,-0.0951218,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.247402,0.285685,-0.0539864,1.10071,0,0,,0.0903112,-0.286414,0.172663,1.18582,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0719693,0.0176716,-0.0338253,0.0390541,0,0,,0.0784973,-0.0238698,0.0229191,0.0830934,0,0,
0,0,0,,0,0,,0.422319,1.048,-0.0119508,-0.0406917,0,0,,0.0803653,-0.377101,-0.00885907,-0.0988719,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.24726,0.285722,-0.0540616,1.1008,0,0,,0.0904661,-0.286457,0.172715,1.18599,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0712887,0.018113,-0.0375818,0.0426912,0,0,,0.0774437,-0.02151,0.0258027,0.0832686,0,0,
0,0,0,,0,0,,0.42483,1.04705,-0.00856927,-0.0442179,0,0,,0.0777944,-0.377421,-0.011333,-0.10229,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.247118,0.28576,-0.0541428,1.10089,0,0,,0.090617,-0.286495,0.172772,1.18615,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0709477,0.0189614,-0.0405921,0.0449505,0,0,,0.0754659,-0.0187619,0.0285535,0.0827772,0,0,
0,0,0,,0,0,,0.427497,1.04587,-0.00544045,-0.0471455,0,0,,0.0757646,-0.378044,-0.0138505,-0.105356,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.246976,0.2858,-0.0542288,1.10098,0,0,,0.0907628,-0.286526,0.172834,1.18632,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.070824,0.0201304,-0.043033,0.0460984,0,0,,0.0729128,-0.0157184,0.0310765,0.0816592,0,0,
0,0,0,,0,0,,0.430268,1.04448,-0.00249866,-0.0495634,0,0,,0.0741247,-0.378937,-0.0163551,-0.108063,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.246834,0.285843,-0.0543189,1.10107,0,0,,0.0909029,-0.286551,0.172901,1.18648,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0708216,0.0215539,-0.045025,0.0463426,0,0,,0.0700277,-0.012448,0.0333187,0.0799702,0,0,
0,0,0,,0,0,,0.4331,1.04291,0.00029832,-0.0515392,0,0,,0.0727661,-0.380075,-0.018809,-0.110417,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.246693,0.285889,-0.0544122,1.10116,0,0,,0.0910368,-0.286569,0.172971,1.18663,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0708675,0.0231807,-0.0466513,0.0458488,0,0,,0.0669804,-0.00900224,0.0352534,0.0777738,0,0,
0,0,0,,0,0,,0.435958,1.04117,0.00297751,-0.0531263,0,0,,0.0716106,-0.381437,-0.0211864,-0.11243,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.246551,0.285939,-0.0545081,1.10125,0,0,,0.0911646,-0.28658,0.173045,1.18678,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.070907,0.0249705,-0.0479707,0.0447524,0,0,,0.063889,-0.0054202,0.0368707,0.0751363,0,0,
0,0,0,,0,0,,0.438814,1.03927,0.00555607,-0.0543682,0,0,,0.0706007,-0.383012,-0.0234699,-0.114117,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.246409,0.285993,-0.0546062,1.10134,0,0,,0.0912863,-0.286583,0.173121,1.18693,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0709003,0.0268914,-0.0490258,0.0431661,0,0,,0.0608348,-0.00173232,0.0381713,0.0721239,0,0,
0,0,0,,0,0,,0.441646,1.03724,0.00804466,-0.0553017,0,0,,0.0696944,-0.384786,-0.0256471,-0.115496,0,0,,0.266719,0.338527,-0.0554296,1.09965,0,0,,0.0962919,-0.305866,0.172793,1.18295,0,0,,0.246267,0.286051,-0.0547059,1.10142,0,0,,0.091402,-0.286579,0.1732,1.18706,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0708192,0.0289178,-0.049848,0.0411853,0,0,,0.0578729,0.0020374,0.0391632,0.0688011,0,0,
0,0,0,,0,0,,0.444439,1.03507,0.0104496,-0.0559587,0,0,,0.0688604,-0.386753,-0.0277095,-0.116586,0,0,,0.267449,0.33781,-0.0572457,1.10147,0,0,,0.0951337,-0.307211,0.173632,1.18349,0,0,,0.246126,0.286113,-0.0548068,1.1015,0,0,,0.0915121,-0.286568,0.173279,1.18719,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0706443,0.0310288,-0.0504608,0.0388919,0,0,,0.0550392,0.00586959,0.0398586,0.0652291,0,0,
0,0,0,,0,0,,0.461784,1.01842,-0.0235471,-0.020078,0,0,,0.0449126,-0.415807,-0.0128723,-0.1068,0,0,,0.267449,0.33781,-0.0572457,1.10147,0,0,,0.0951337,-0.307211,0.173632,1.18349,0,0,,0.24599,0.286176,-0.0549173,1.10159,0,0,,0.091623,-0.286552,0.173365,1.18732,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0678835,0.0313267,-0.055238,0.0451814,0,0,,0.055429,0.00767881,0.0426417,0.0648415,0,0,
0,0,0,,0,0,,0.463119,1.01702,-0.018949,-0.02503,0,0,,0.0425005,-0.417019,-0.0159695,-0.1092,0,0,,0.267449,0.33781,-0.0572457,1.10147,0,0,,0.0951337,-0.307211,0.173632,1.18349,0,0,,0.245859,0.28624,-0.0550348,1.10169,0,0,,0.0917312,-0.286532,0.173456,1.18745,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0655972,0.0321383,-0.0587478,0.0495469,0,0,,0.0541208,0.0100331,0.0455391,0.0640735,0,0,
0,0,0,,0,0,,0.4646,1.01533,-0.0148442,-0.0291946,0,0,,0.0409898,-0.418598,-0.0192398,-0.111378,0,0,,0.267449,0.33781,-0.0572457,1.10147,0,0,,0.0951337,-0.307211,0.173632,1.18349,0,0,,0.245732,0.286307,-0.0551575,1.10179,0,0,,0.0918347,-0.286507,0.173552,1.18758,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0636954,0.0333408,-0.0613858,0.0524164,0,0,,0.0517512,0.0127749,0.0482753,0.0628601,0,0,
0,0,0,,0,0,,0.466197,1.01339,-0.0110697,-0.032726,0,0,,0.0401046,-0.420479,-0.0225389,-0.113286,0,0,,0.267449,0.33781,-0.0572457,1.10147,0,0,,0.0951337,-0.307211,0.173632,1.18349,0,0,,0.245608,0.286376,-0.0552843,1.1019,0,0,,0.0919322,-0.286475,0.173654,1.1877,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0620927,0.0348434,-0.0634082,0.0541014,0,0,,0.0487525,0.0157938,0.0506898,0.0611929,0,0,
0,0,0,,0,0,,0.467879,1.01125,-0.00752219,-0.0357325,0,0,,0.0396538,-0.422621,-0.0257737,-0.1149,0,0,,0.267449,0.33781,-0.0572457,1.10147,0,0,,0.0951337,-0.307211,0.173632,1.18349,0,0,,0.245486,0.286449,-0.0554143,1.10201,0,0,,0.0920231,-0.286437,0.173759,1.18782,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0607135,0.0365777,-0.0649818,0.0548349,0,0,,0.0454194,0.0190116,0.0526947,0.0590966,0,0,
0,0,0,,0,0,,0.469618,1.00892,-0.00413613,-0.0382927,0,0,,0.0395036,-0.42499,-0.0288839,-0.116216,0,0,,0.267449,0.33781,-0.0572457,1.10147,0,0,,0.0951337,-0.307211,0.173632,1.18349,0,0,,0.245364,0.286523,-0.0555486,1.10213,0,0,,0.0921064,-0.286394,0.173867,1.18793,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0610931,0.0367397,-0.0671302,0.0570677,0,0,,0.0416615,0.0213175,0.0539488,0.0563797,0,0,
0,0,0,,0,0,,0.472252,1.00737,-0.000376741,-0.0416918,0,0,,0.0397161,-0.426996,-0.031669,-0.117113,0,0,,0.267449,0.33781,-0.0572457,1.10147,0,0,,0.0951337,-0.307211,0.173632,1.18349,0,0,,0.245242,0.286597,-0.0556865,1.10224,0,0,,0.0921828,-0.286347,0.173976,1.18804,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,-0.0612186,0.0371123,-0.0689734,0.0583863,0,0,,0.0382097,0.0237574,0.0547456,0.0533529,0,0,
